intervention,id_engagement_engin,victime,commune,categorie,id_engin,duree_engin_sur_intervention,heure,jour,,,,
5547992,2441,1,7EME ARRONDISSEMENT,SECOURS A PERSONNE,2581,6231,16,dimanche,,,,
9847991,2442,1,7EME ARRONDISSEMENT,SECOURS A PERSONNE,2581,939,23,dimanche,,,,
4837992,2443,0,13EME ARRONDISSEMENT,SECOURS A PERSONNE,2582,79924,14,dimanche,,,,
1727992,2444,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,2585,2543,18,dimanche,,,,
5097992,2445,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,2585,2950,15,dimanche,,,,
2027992,2446,1,MONTROUGE,SECOURS A PERSONNE,2587,2694,11,dimanche,,,,
307992,2447,1,2EME ARRONDISSEMENT,SECOURS A PERSONNE,2599,3551,16,dimanche,,,,
8407992,2448,1,17EME ARRONDISSEMENT,SECOURS A PERSONNE,2601,2291,23,dimanche,,,,
3677992,2449,1,IVRY-SUR-SEINE,SECOURS A PERSONNE,2616,4370,10,dimanche,,,,
5827992,2450,1,ALFORTVILLE,SECOURS A PERSONNE,2622,5857,17,dimanche,,,,
2437991,2451,0,BOBIGNY,Autres,2623,1221,10,dimanche,,,,
5287991,2452,1,15EME ARRONDISSEMENT,ACCIDENT,2935,4918,21,dimanche,,,,
5597992,2453,1,BLANC-MESNIL (LE),SECOURS A PERSONNE,2969,1966,16,dimanche,,,,
1587992,2454,1,VITRY-SUR-SEINE,SECOURS A PERSONNE,2971,3376,13,dimanche,,,,
6067992,2455,1,3EME ARRONDISSEMENT,SECOURS A PERSONNE,2976,3974,17,dimanche,,,,
7107992,2456,1,BOBIGNY,SECOURS A PERSONNE,2980,2701,20,dimanche,,,,
4017992,2457,1,COURBEVOIE,SECOURS A PERSONNE,2991,4158,11,dimanche,,,,
157992,2458,1,VILLENEUVE-SAINT-GEORGES,SECOURS A PERSONNE,2992,4809,13,dimanche,,,,
7657991,2459,1,RUEIL-MALMAISON,SECOURS A PERSONNE,2993,5296,19,dimanche,,,,
4317991,2460,1,LIVRY-GARGAN,ACCIDENT,3654,5994,22,dimanche,,,,
287992,2461,1,19EME ARRONDISSEMENT,ACCIDENT,3723,5610,15,dimanche,,,,
8027992,2462,1,SAINT-DENIS,ACCIDENT,3741,3673,22,dimanche,,,,
4497991,2463,0,VITRY-SUR-SEINE,SECOURS A PERSONNE,3746,4803,15,dimanche,,,,
5107991,2464,1,GAGNY,SECOURS A PERSONNE,3748,3021,18,dimanche,,,,
4807991,2465,1,LIVRY-GARGAN,SECOURS A PERSONNE,3749,6092,12,dimanche,,,,
7217991,2466,1,CLICHY-SOUS-BOIS,SECOURS A PERSONNE,3749,2195,16,dimanche,,,,
6067991,2467,0,VILLENEUVE-SAINT-GEORGES,SECOURS A PERSONNE,3752,336,7,dimanche,,,,
8367991,2468,1,VILLEPINTE,SECOURS A PERSONNE,3757,2970,7,dimanche,,,,
667992,2469,1,STAINS,SECOURS A PERSONNE,3761,1963,22,dimanche,,,,
6967991,2470,1,STAINS,SECOURS A PERSONNE,3761,4278,11,dimanche,,,,
4717991,2471,1,JOINVILLE-LE-PONT,SECOURS A PERSONNE,3770,4163,10,dimanche,,,,
6127992,2472,1,BONDY,SECOURS A PERSONNE,3776,3203,18,dimanche,,,,
3417992,2473,0,MANDRES-LES-ROSES,Autres,3780,2362,9,dimanche,,,,
1067992,2474,1,PANTIN,ACCIDENT,3790,5023,20,dimanche,,,,
7407991,2475,0,VILLENEUVE-LA-GARENNE,SECOURS A PERSONNE,3797,2669,20,dimanche,,,,
4937992,2476,1,SUCY-EN-BRIE,SECOURS A PERSONNE,3798,3840,14,dimanche,,,,
3487992,2477,1,CRETEIL,SECOURS A PERSONNE,3806,3879,9,dimanche,,,,
37993,2478,0,14EME ARRONDISSEMENT,SECOURS A PERSONNE,3830,79930,18,dimanche,,,,
4547992,2479,1,KREMLIN-BICETRE (LE),SECOURS A PERSONNE,3833,2743,14,dimanche,,,,
3977991,2480,1,VILLEJUIF,SECOURS A PERSONNE,3833,5124,16,dimanche,,,,
3137992,2481,0,15EME ARRONDISSEMENT,SECOURS A PERSONNE,3836,9,7,dimanche,,,,
4027992,2482,0,18EME ARRONDISSEMENT,SECOURS A PERSONNE,3842,6,11,dimanche,,,,
1787992,2483,0,13EME ARRONDISSEMENT,ACCIDENT,3845,6,16,dimanche,,,,
4047991,2484,0,AUBERVILLIERS,SECOURS A PERSONNE,3866,6,18,dimanche,,,,
837992,2485,0,DRANCY,SECOURS A PERSONNE,3872,6,7,dimanche,,,,
4317991,2486,0,LIVRY-GARGAN,ACCIDENT,3882,7,23,dimanche,,,,
2177992,2487,0,CLICHY,SECOURS A PERSONNE,3891,102,15,dimanche,,,,
297992,2488,1,AUBERVILLIERS,SECOURS A PERSONNE,3892,3215,16,dimanche,,,,
5957992,2489,1,VILLIERS-SUR-MARNE,SECOURS A PERSONNE,3893,3137,17,dimanche,,,,
7537992,2490,1,VITRY-SUR-SEINE,SECOURS A PERSONNE,3897,2883,21,dimanche,,,,
8867991,2491,0,BOISSY-SAINT-LEGER,Autres,3899,3475,14,dimanche,,,,
1947992,2492,0,ROMAINVILLE,SECOURS A PERSONNE,3977,3667,10,dimanche,,,,
1537992,2493,1,2EME ARRONDISSEMENT,SECOURS A PERSONNE,4003,4207,12,dimanche,,,,
8397992,2494,0,COURBEVOIE,SECOURS A PERSONNE,4005,2064,0,dimanche,,,,
1777992,2495,1,MEUDON,SECOURS A PERSONNE,4007,2298,13,dimanche,,,,
4677992,2496,1,GAGNY,SECOURS A PERSONNE,4008,2219,13,dimanche,,,,
7197992,2497,1,NOISY-LE-SEC,SECOURS A PERSONNE,4041,8819,20,dimanche,,,,
3877991,2498,1,16EME ARRONDISSEMENT,SECOURS A PERSONNE,4042,2486,14,dimanche,,,,
5267991,2499,0,19EME ARRONDISSEMENT,Autres,4044,1894,21,dimanche,,,,
3037991,2500,1,19EME ARRONDISSEMENT,SECOURS A PERSONNE,4044,3043,14,dimanche,,,,
7137991,2501,1,10EME ARRONDISSEMENT,SECOURS A PERSONNE,4045,1931,14,dimanche,,,,
5537992,2502,0,20EME ARRONDISSEMENT,SECOURS A PERSONNE,4049,1715,16,dimanche,,,,
4747992,2503,1,PIERREFITTE-SUR-SEINE,SECOURS A PERSONNE,4052,4313,14,dimanche,,,,
937992,2504,1,19EME ARRONDISSEMENT,SECOURS A PERSONNE,4058,7564,17,dimanche,,,,
6717991,2505,1,SEVRAN,SECOURS A PERSONNE,4065,2759,19,dimanche,,,,
8397991,2506,1,20EME ARRONDISSEMENT,SECOURS A PERSONNE,4066,3798,8,dimanche,,,,
4117991,2507,1,6EME ARRONDISSEMENT,SECOURS A PERSONNE,4068,2754,18,dimanche,,,,
7147991,2508,1,ROMAINVILLE,SECOURS A PERSONNE,4081,3749,14,dimanche,,,,
6017992,2509,1,19EME ARRONDISSEMENT,SECOURS A PERSONNE,4081,3955,17,dimanche,,,,
4637992,2510,1,ROSNY-SOUS-BOIS,SECOURS A PERSONNE,4084,2883,13,dimanche,,,,
9037991,2511,0,15EME ARRONDISSEMENT,SECOURS A PERSONNE,4204,2789,10,dimanche,,,,
7917991,2512,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,4208,2583,18,dimanche,,,,
2567992,2513,1,THIAIS,SECOURS A PERSONNE,4221,4862,0,dimanche,,,,
5777992,2514,1,11EME ARRONDISSEMENT,SECOURS A PERSONNE,4228,6301,16,dimanche,,,,
1927992,2515,1,LIVRY-GARGAN,SECOURS A PERSONNE,4231,3989,9,dimanche,,,,
7967991,2516,1,12EME ARRONDISSEMENT,SECOURS A PERSONNE,4234,3764,19,dimanche,,,,
3707991,2517,1,MAISONS-ALFORT,SECOURS A PERSONNE,4246,8757,10,dimanche,,,,
8477992,2518,0,VITRY-SUR-SEINE,Autres,4286,2750,23,dimanche,,,,
5247992,2519,0,ISSY-LES-MOULINEAUX,Autres,4300,2103,15,dimanche,,,,
5737992,2520,0,RUEIL-MALMAISON,Autres,4322,4181,16,dimanche,,,,
7017991,2521,0,VILLEJUIF,Autres,4600,79917,12,dimanche,,,,
4397992,2522,0,COURNEUVE (LA),INCENDIE,4697,4873,12,dimanche,,,,
7267992,2523,0,15EME ARRONDISSEMENT,INCENDIE,4742,738,21,dimanche,,,,
8637991,2524,1,12EME ARRONDISSEMENT,ACCIDENT,4963,3119,13,dimanche,,,,
6887991,2525,0,18EME ARRONDISSEMENT,Autres,4965,775,9,dimanche,,,,
1547992,2526,1,19EME ARRONDISSEMENT,SECOURS A PERSONNE,5005,1698,12,dimanche,,,,
1137992,2527,0,CHAMPIGNY-SUR-MARNE,INCENDIE,5009,3207,23,dimanche,,,,
2967991,2528,1,10EME ARRONDISSEMENT,SECOURS A PERSONNE,5084,3758,10,dimanche,,,,
3127991,2529,1,CHENNEVIERES-SUR-MARNE,SECOURS A PERSONNE,5087,5249,17,dimanche,,,,
7377991,2530,1,GENNEVILLIERS,SECOURS A PERSONNE,5089,2290,19,dimanche,,,,
3157992,2531,1,17EME ARRONDISSEMENT,SECOURS A PERSONNE,5097,2241,7,dimanche,,,,
187993,2532,1,MEUDON,SECOURS A PERSONNE,5137,2234,22,dimanche,,,,
3397992,2533,1,8EME ARRONDISSEMENT,SECOURS A PERSONNE,5141,2484,8,dimanche,,,,
5717992,2534,1,CLICHY,SECOURS A PERSONNE,5145,2398,16,dimanche,,,,
6157991,2535,1,COURNEUVE (LA),ACCIDENT,5146,5410,10,dimanche,,,,
8307991,2536,1,2EME ARRONDISSEMENT,SECOURS A PERSONNE,5149,4276,23,dimanche,,,,
2517992,2537,1,1ER ARRONDISSEMENT,SECOURS A PERSONNE,5149,1183,21,dimanche,,,,
8267991,2538,1,CHAMPIGNY-SUR-MARNE,SECOURS A PERSONNE,5154,4795,17,dimanche,,,,
4397992,2539,0,COURNEUVE (LA),INCENDIE,5162,79924,12,dimanche,,,,
3947992,2540,1,MEUDON,SECOURS A PERSONNE,5176,3834,11,dimanche,,,,
8687991,2541,1,13EME ARRONDISSEMENT,ACCIDENT,5178,2074,14,dimanche,,,,
3497992,2542,0,LE-MESNIL-AMELOT,Autres,5187,79923,9,dimanche,,,,
7947992,2543,0,5EME ARRONDISSEMENT,Autres,5209,2370,22,dimanche,,,,
9937991,2544,0,AULNAY-SOUS-BOIS,SECOURS A PERSONNE,5216,79919,7,dimanche,,,,
1917992,2545,1,CHOISY-LE-ROI,SECOURS A PERSONNE,5221,6636,8,dimanche,,,,
8337978,2546,0,BOBIGNY,SECOURS A PERSONNE,5337,1974,0,lundi,,,,
8347978,2547,1,6EME ARRONDISSEMENT,SECOURS A PERSONNE,5144,2579,0,lundi,,,,
3467978,2548,1,11EME ARRONDISSEMENT,SECOURS A PERSONNE,5226,3004,1,lundi,,,,
6257979,2549,0,BOBIGNY,SECOURS A PERSONNE,5146,79796,1,lundi,,,,
9297978,2550,1,NANTERRE,ACCIDENT,5327,5091,2,lundi,,,,
207979,2551,0,8EME ARRONDISSEMENT,Autres,5247,1834,2,lundi,,,,
6727979,2552,1,DRANCY,SECOURS A PERSONNE,5359,2867,3,lundi,,,,
4497978,2553,1,SAINT-DENIS,SECOURS A PERSONNE,5146,2990,3,lundi,,,,
6787979,2554,1,QUEUE-EN-BRIE (LA),SECOURS A PERSONNE,5087,1900,3,lundi,,,,
8337979,2555,1,16EME ARRONDISSEMENT,SECOURS A PERSONNE,5360,3692,5,lundi,,,,
9477979,2556,0,CHAMPIGNY-SUR-MARNE,Autres,5355,1460,5,lundi,,,,
1137981,2557,1,BLANC-MESNIL (LE),SECOURS A PERSONNE,5337,2201,6,lundi,,,,
2167980,2558,1,BOBIGNY,SECOURS A PERSONNE,5359,1882,7,lundi,,,,
2497978,2559,1,AULNAY-SOUS-BOIS,ACCIDENT,2460,2657,1,lundi,,,,
8707979,2560,0,SEVRAN,Autres,2460,78,7,lundi,,,,
6817979,2561,1,19EME ARRONDISSEMENT,SECOURS A PERSONNE,4965,1131,4,lundi,,,,
6907979,2562,1,20EME ARRONDISSEMENT,SECOURS A PERSONNE,4066,2350,4,lundi,,,,
1017980,2563,1,15EME ARRONDISSEMENT,SECOURS A PERSONNE,3755,2109,7,lundi,,,,
9527979,2564,1,VILLENEUVE-LE-ROI,SECOURS A PERSONNE,4207,5148,7,lundi,,,,
8357978,2565,0,LEVALLOIS-PERRET,SECOURS A PERSONNE,4587,3041,1,lundi,,,,
2037980,2566,1,LIVRY-GARGAN,SECOURS A PERSONNE,4231,4252,6,lundi,,,,
1597978,2567,0,ISSY-LES-MOULINEAUX,Autres,4300,804,0,lundi,,,,
987980,2568,1,NEUILLY-SUR-MARNE,SECOURS A PERSONNE,3748,7129,6,lundi,,,,
6187979,2569,1,ROSNY-SOUS-BOIS,SECOURS A PERSONNE,3748,3353,1,lundi,,,,
6887979,2570,1,13EME ARRONDISSEMENT,SECOURS A PERSONNE,4068,2615,4,lundi,,,,
5467978,2571,0,1ER ARRONDISSEMENT,Autres,5008,5283,0,lundi,,,,
5487978,2572,1,CHEVILLY-LARUE,SECOURS A PERSONNE,2315,1663,1,lundi,,,,
1007980,2573,1,CHEVILLY-LARUE,SECOURS A PERSONNE,3971,2448,7,lundi,,,,
2017980,2574,1,CACHAN,SECOURS A PERSONNE,3750,4587,6,lundi,,,,
5537978,2575,1,SEVRES,SECOURS A PERSONNE,2935,3456,3,lundi,,,,
7627979,2576,0,COLOMBES,INCENDIE,3718,8313,3,lundi,,,,
6687979,2577,1,VILLEPINTE,SECOURS A PERSONNE,3757,2960,3,lundi,,,,
8617978,2578,1,ASNIERES-SUR-SEINE,SECOURS A PERSONNE,4205,4975,0,lundi,,,,
987980,2579,0,NEUILLY-SUR-MARNE,SECOURS A PERSONNE,1548,7,6,lundi,,,,
9277978,2580,0,BOBIGNY,SECOURS A PERSONNE,1548,11,1,lundi,,,,
2247980,2581,0,16EME ARRONDISSEMENT,SECOURS A PERSONNE,5249,5042,8,lundi,,,,
2257980,2582,1,BONNEUIL-SUR-MARNE,SECOURS A PERSONNE,5289,3182,7,lundi,,,,
1967981,2583,1,11EME ARRONDISSEMENT,SECOURS A PERSONNE,5226,4075,8,lundi,,,,
2627980,2584,1,SAINT-DENIS,SECOURS A PERSONNE,5363,3507,8,lundi,,,,
2157981,2585,1,5EME ARRONDISSEMENT,SECOURS A PERSONNE,5144,6543,9,lundi,,,,
1137980,2586,0,VILLECRESNES,Autres,5296,41,10,lundi,,,,
3187980,2587,1,COLOMBES,SECOURS A PERSONNE,5303,3085,10,lundi,,,,
3197980,2588,1,PRE-SAINT-GERVAIS (LE),SECOURS A PERSONNE,5219,7816,10,lundi,,,,
3437980,2589,1,13EME ARRONDISSEMENT,SECOURS A PERSONNE,5178,2425,11,lundi,,,,
1247980,2590,0,7EME ARRONDISSEMENT,Autres,5254,1747,11,lundi,,,,
2257981,2591,0,8EME ARRONDISSEMENT,INCENDIE,5247,2343,11,lundi,,,,
327981,2592,1,TREMBLAY-EN-FRANCE,SECOURS A PERSONNE,5216,4753,11,lundi,,,,
3827980,2593,1,GENNEVILLIERS,SECOURS A PERSONNE,5089,2998,12,lundi,,,,
3837980,2594,1,7EME ARRONDISSEMENT,SECOURS A PERSONNE,5338,6222,12,lundi,,,,
8877979,2595,0,16EME ARRONDISSEMENT,INCENDIE,5096,3591,12,lundi,,,,
4047980,2596,1,CHENNEVIERES-SUR-MARNE,SECOURS A PERSONNE,5087,4001,12,lundi,,,,
4297980,2597,1,DRANCY,SECOURS A PERSONNE,5337,3425,13,lundi,,,,
3157981,2598,1,14EME ARRONDISSEMENT,SECOURS A PERSONNE,5365,4085,13,lundi,,,,
1527981,2599,1,6EME ARRONDISSEMENT,SECOURS A PERSONNE,5338,1832,14,lundi,,,,
4467980,2600,0,COURBEVOIE,Autres,5211,1600,14,lundi,,,,
8987979,2601,1,10EME ARRONDISSEMENT,SECOURS A PERSONNE,5343,3822,14,lundi,,,,
267980,2602,1,CHAMPIGNY-SUR-MARNE,SECOURS A PERSONNE,5352,7454,14,lundi,,,,
5737981,2603,1,14EME ARRONDISSEMENT,SECOURS A PERSONNE,5365,3127,15,lundi,,,,
2507981,2604,1,13EME ARRONDISSEMENT,SECOURS A PERSONNE,5350,3460,15,lundi,,,,
4907980,2605,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,5344,1504,15,lundi,,,,
5787981,2606,0,14EME ARRONDISSEMENT,Autres,5209,2514,16,lundi,,,,
5127980,2607,1,7EME ARRONDISSEMENT,SECOURS A PERSONNE,5223,4251,16,lundi,,,,
3867981,2608,0,BONNEUIL-SUR-MARNE,SECOURS A PERSONNE,5305,79813,16,lundi,,,,
3867981,2609,1,BONNEUIL-SUR-MARNE,SECOURS A PERSONNE,5305,4395,16,lundi,,,,
5647980,2610,1,16EME ARRONDISSEMENT,SECOURS A PERSONNE,5360,5244,17,lundi,,,,
5657980,2611,0,THIAIS,SECOURS A PERSONNE,5221,4768,17,lundi,,,,
1737981,2612,1,SAINT-DENIS,SECOURS A PERSONNE,5363,2931,18,lundi,,,,
1587980,2613,1,3EME ARRONDISSEMENT,SECOURS A PERSONNE,5149,4494,18,lundi,,,,
3957981,2614,1,SAINT-DENIS,SECOURS A PERSONNE,5363,2673,19,lundi,,,,
4827981,2615,1,4EME ARRONDISSEMENT,SECOURS A PERSONNE,5350,2477,19,lundi,,,,
6587980,2616,0,8EME ARRONDISSEMENT,INCENDIE,5247,5031,19,lundi,,,,
4867981,2617,1,ASNIERES-SUR-SEINE,SECOURS A PERSONNE,5089,1946,19,lundi,,,,
6867980,2618,0,5EME ARRONDISSEMENT,Autres,5209,2649,20,lundi,,,,
6887980,2619,1,NANTERRE,SECOURS A PERSONNE,5358,2598,20,lundi,,,,
9237979,2620,1,8EME ARRONDISSEMENT,SECOURS A PERSONNE,5097,3225,20,lundi,,,,
6027981,2621,1,12EME ARRONDISSEMENT,SECOURS A PERSONNE,5349,2702,21,lundi,,,,
1927981,2622,1,1ER ARRONDISSEMENT,SECOURS A PERSONNE,5208,3327,21,lundi,,,,
9317979,2623,0,12EME ARRONDISSEMENT,INCENDIE,5091,2582,22,lundi,,,,
7697980,2624,1,FONTENAY-AUX-ROSES,SECOURS A PERSONNE,5137,2292,22,lundi,,,,
4967981,2625,0,14EME ARRONDISSEMENT,Autres,5209,1371,23,lundi,,,,
8037980,2626,0,SAINT-MAUR-DES-FOSSES,INCENDIE,5296,226,23,lundi,,,,
1747980,2627,1,AULNAY-SOUS-BOIS,SECOURS A PERSONNE,5216,2434,23,lundi,,,,
8277980,2628,1,BOULOGNE-BILLANCOURT,SECOURS A PERSONNE,5331,3211,23,lundi,,,,
8637980,2629,1,3EME ARRONDISSEMENT,SECOURS A PERSONNE,5149,3241,1,mardi,,,,
2897981,2630,1,LILAS (LES),ACCIDENT,5219,4410,1,mardi,,,,
8777980,2631,1,GENNEVILLIERS,SECOURS A PERSONNE,5089,3646,2,mardi,,,,
8847980,2632,1,MONTREUIL,SECOURS A PERSONNE,5348,2405,3,mardi,,,,
3307981,2633,0,GENNEVILLIERS,SECOURS A PERSONNE,5089,79813,3,mardi,,,,
3307981,2634,1,GENNEVILLIERS,SECOURS A PERSONNE,5089,10395,3,mardi,,,,
2247983,2635,0,GENNEVILLIERS,SECOURS A PERSONNE,5145,79832,6,mardi,,,,
2247983,2636,1,GENNEVILLIERS,SECOURS A PERSONNE,5145,4460,6,mardi,,,,
6167980,2637,0,AULNAY-SOUS-BOIS,ACCIDENT,1758,22,18,lundi,,,,
767981,2638,1,ROISSY-EN-FRANCE,SECOURS A PERSONNE,1570,5310,15,lundi,,,,
8047980,2639,1,ANTONY,SECOURS A PERSONNE,4239,2299,23,lundi,,,,
6497981,2640,1,ANTONY,SECOURS A PERSONNE,4239,3929,6,mardi,,,,
9087979,2641,1,GENNEVILLIERS,SECOURS A PERSONNE,3642,4611,17,lundi,,,,
1447980,2642,1,ASNIERES-SUR-SEINE,SECOURS A PERSONNE,3642,3789,15,lundi,,,,
917981,2643,0,11EME ARRONDISSEMENT,Autres,4288,104,21,lundi,,,,
8567980,2644,1,AUBERVILLIERS,SECOURS A PERSONNE,3892,3660,1,mardi,,,,
2537981,2645,1,AUBERVILLIERS,SECOURS A PERSONNE,3892,6582,15,lundi,,,,
5307980,2646,0,12EME ARRONDISSEMENT,ACCIDENT,4288,4113,16,lundi,,,,
8797980,2647,1,16EME ARRONDISSEMENT,SECOURS A PERSONNE,4042,5010,2,mardi,,,,
2337983,2648,1,15EME ARRONDISSEMENT,SECOURS A PERSONNE,4042,3696,6,mardi,,,,
5487981,2649,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,4965,5406,10,lundi,,,,
3217981,2650,1,19EME ARRONDISSEMENT,SECOURS A PERSONNE,4044,2236,12,lundi,,,,
8307980,2651,0,19EME ARRONDISSEMENT,Autres,4965,919,23,lundi,,,,
6707980,2652,1,19EME ARRONDISSEMENT,SECOURS A PERSONNE,4044,4915,20,lundi,,,,
3747981,2653,1,2EME ARRONDISSEMENT,SECOURS A PERSONNE,4208,2547,13,lundi,,,,
4277980,2654,1,BOBIGNY,SECOURS A PERSONNE,2623,2823,13,lundi,,,,
6367980,2655,1,9EME ARRONDISSEMENT,SECOURS A PERSONNE,4208,3924,19,lundi,,,,
9617980,2656,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,4208,6135,23,lundi,,,,
1057981,2657,0,PAVILLONS-SOUS-BOIS (LES),Autres,2360,2371,1,mardi,,,,
1777980,2658,1,BONDY,SECOURS A PERSONNE,4041,2654,1,mardi,,,,
2737980,2659,1,BONDY,SECOURS A PERSONNE,3654,5863,9,lundi,,,,
2127981,2660,1,AULNAY-SOUS-BOIS,SECOURS A PERSONNE,4041,5506,9,lundi,,,,
8887980,2661,0,ANTONY,INCENDIE,4275,2036,3,mardi,,,,
797980,2662,0,BOURG-LA-REINE,SECOURS A PERSONNE,4275,2138,18,lundi,,,,
3807980,2663,0,BAGNEUX,Autres,4275,2013,12,lundi,,,,
4157981,2664,1,7EME ARRONDISSEMENT,SECOURS A PERSONNE,2581,1104,22,lundi,,,,
2877981,2665,1,7EME ARRONDISSEMENT,ACCIDENT,2581,4199,23,lundi,,,,
1207981,2666,1,17EME ARRONDISSEMENT,ACCIDENT,2581,4258,9,lundi,,,,
2587980,2667,1,NEUILLY-SUR-SEINE,SECOURS A PERSONNE,4005,2340,8,lundi,,,,
4697981,2668,1,CHAMPIGNY-SUR-MARNE,SECOURS A PERSONNE,3893,4401,16,lundi,,,,
737980,2669,1,CHAMPIGNY-SUR-MARNE,SECOURS A PERSONNE,3893,4003,12,lundi,,,,
4587981,2670,0,20EME ARRONDISSEMENT,ACCIDENT,2317,79814,14,lundi,,,,
4587980,2671,1,20EME ARRONDISSEMENT,SECOURS A PERSONNE,4228,2318,14,lundi,,,,
617980,2672,1,10EME ARRONDISSEMENT,SECOURS A PERSONNE,1439,79800,23,lundi,,,,
8327978,2673,1,SAINT-DENIS,SECOURS A PERSONNE,5363,2283,0,lundi,,,,
9507978,2674,0,AUBERVILLIERS,SECOURS A PERSONNE,5162,2656,1,lundi,,,,
6197979,2675,0,14EME ARRONDISSEMENT,SECOURS A PERSONNE,5365,79796,1,lundi,,,,
6497978,2676,1,14EME ARRONDISSEMENT,SECOURS A PERSONNE,5365,1897,1,lundi,,,,
197979,2677,0,16EME ARRONDISSEMENT,Autres,5306,1520,2,lundi,,,,
6507978,2678,1,6EME ARRONDISSEMENT,ACCIDENT,5338,6621,2,lundi,,,,
2527978,2679,1,MEUDON,SECOURS A PERSONNE,5176,3771,3,lundi,,,,
6627979,2680,1,13EME ARRONDISSEMENT,SECOURS A PERSONNE,5224,2908,3,lundi,,,,
9347978,2681,1,SURESNES,SECOURS A PERSONNE,5327,7500,4,lundi,,,,
247979,2682,1,SAINT-MAUR-DES-FOSSES,SECOURS A PERSONNE,5087,5770,4,lundi,,,,
9927980,2683,1,5EME ARRONDISSEMENT,SECOURS A PERSONNE,5144,4026,6,lundi,,,,
9807979,2684,1,14EME ARRONDISSEMENT,SECOURS A PERSONNE,5365,3604,6,lundi,,,,
3197981,2685,1,AULNAY-SOUS-BOIS,SECOURS A PERSONNE,5216,4465,7,lundi,,,,
6477978,2686,1,MONTROUGE,SECOURS A PERSONNE,2587,1975,1,lundi,,,,
1847981,2687,1,MALAKOFF,SECOURS A PERSONNE,2587,4705,5,lundi,,,,
207981,2688,1,20EME ARRONDISSEMENT,SECOURS A PERSONNE,4228,6442,7,lundi,,,,
6717979,2689,1,PLESSIS-ROBINSON (LE),SECOURS A PERSONNE,4007,3795,3,lundi,,,,
5497978,2690,1,HAY-LES-ROSES (L'),SECOURS A PERSONNE,2939,2976,1,lundi,,,,
8357979,2691,1,15EME ARRONDISSEMENT,SECOURS A PERSONNE,4204,3793,7,lundi,,,,
9497979,2692,1,IVRY-SUR-SEINE,SECOURS A PERSONNE,3897,4758,6,lundi,,,,
2117980,2693,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,5005,6671,6,lundi,,,,
1197978,2694,1,19EME ARRONDISSEMENT,SECOURS A PERSONNE,5084,4620,1,lundi,,,,
1817980,2695,1,ASNIERES-SUR-SEINE,SECOURS A PERSONNE,3747,4300,6,lundi,,,,
6447979,2696,1,13EME ARRONDISSEMENT,SECOURS A PERSONNE,2582,2763,2,lundi,,,,
4507978,2697,1,KREMLIN-BICETRE (LE),SECOURS A PERSONNE,2319,2761,4,lundi,,,,
6037979,2698,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,4000,2431,0,lundi,,,,
5477978,2699,1,MONTREUIL,SECOURS A PERSONNE,2307,3144,0,lundi,,,,
6327979,2700,0,GARENNE-COLOMBES (LA),SECOURS A PERSONNE,2991,79796,1,lundi,,,,
9297978,2701,1,NANTERRE,ACCIDENT,2991,6109,2,lundi,,,,
9297978,2702,0,NANTERRE,ACCIDENT,1246,5590,2,lundi,,,,
6527978,2703,1,NANTERRE,SECOURS A PERSONNE,2993,2950,3,lundi,,,,
6387979,2704,0,4EME ARRONDISSEMENT,INCENDIE,2321,3136,2,lundi,,,,
2677978,2705,1,SAINT-MAUR-DES-FOSSES,SECOURS A PERSONNE,3780,3968,0,lundi,,,,
4267981,2706,1,VALENTON,SECOURS A PERSONNE,3899,8480,7,lundi,,,,
1907980,2707,1,MANDRES-LES-ROSES,SECOURS A PERSONNE,3796,8722,5,lundi,,,,
8417978,2708,0,19EME ARRONDISSEMENT,Autres,4081,1493,4,lundi,,,,
6227979,2709,1,BOBIGNY,SECOURS A PERSONNE,3776,3210,1,lundi,,,,
237979,2710,0,LILAS (LES),SECOURS A PERSONNE,3882,6,3,lundi,,,,
6647979,2711,0,12EME ARRONDISSEMENT,SECOURS A PERSONNE,1526,6,3,lundi,,,,
807981,2712,1,PUTEAUX,SECOURS A PERSONNE,5327,3266,9,lundi,,,,
5377981,2713,1,AULNAY-SOUS-BOIS,SECOURS A PERSONNE,5216,3344,8,lundi,,,,
2837980,2714,1,FONTENAY-SOUS-BOIS,SECOURS A PERSONNE,5352,5167,9,lundi,,,,
3097981,2715,1,DUGNY,SECOURS A PERSONNE,5146,4312,9,lundi,,,,
267981,2716,1,9EME ARRONDISSEMENT,SECOURS A PERSONNE,5346,4239,10,lundi,,,,
5247981,2717,1,NEUILLY-SUR-SEINE,SECOURS A PERSONNE,5097,2095,10,lundi,,,,
3237980,2718,1,BOIS-COLOMBES,SECOURS A PERSONNE,5089,5106,10,lundi,,,,
1187980,2719,1,16EME ARRONDISSEMENT,SECOURS A PERSONNE,5218,3379,10,lundi,,,,
3487980,2720,0,16EME ARRONDISSEMENT,Autres,5360,1305,11,lundi,,,,
