"","intervention","id_engagement_engin","victime","commune","categorie","id_engin","heure","jour","duree_engin_hms","duree_engin_min"
"2235",5397990,2235,1,"MAISONS-ALFORT","SECOURS A PERSONNE",2622,16,"samedi",00:34:00.0,34
"2236",167990,2236,1,"ALFORTVILLE","SECOURS A PERSONNE",2622,2,"dimanche",00:32:44.0,32.73
"2237",4747989,2237,1,"DRANCY","SECOURS A PERSONNE",2623,12,"samedi",00:55:50.0,55.83
"2238",8407990,2238,1,"CHAVILLE","SECOURS A PERSONNE",2935,12,"samedi",00:37:30.0,37.5
"2239",9237990,2239,1,"CACHAN","SECOURS A PERSONNE",2939,21,"samedi",01:11:04.0,71.07
"2240",1057990,2240,0,"5EME ARRONDISSEMENT","SECOURS A PERSONNE",2966,13,"samedi",01:07:37.0,67.62
"2241",2067990,2241,1,"DRANCY","SECOURS A PERSONNE",2969,11,"samedi",01:09:12.0,69.2
"2242",2367991,2242,1,"VITRY-SUR-SEINE","SECOURS A PERSONNE",2971,6,"dimanche",00:54:48.0,54.8
"2243",2837990,2243,1,"VITRY-SUR-SEINE","SECOURS A PERSONNE",2971,12,"samedi",01:34:28.0,94.47
"2244",4147989,2244,1,"11EME ARRONDISSEMENT","SECOURS A PERSONNE",2976,10,"samedi",01:24:55.0,84.92
"2245",5277989,2245,1,"PUTEAUX","SECOURS A PERSONNE",2979,13,"samedi",01:48:51.0,108.85
"2246",8607989,2246,0,"ROSNY-SOUS-BOIS","SECOURS A PERSONNE",2980,22,"samedi",22:11:38.0,1331.63
"2247",7067989,2247,0,"COURBEVOIE","SECOURS A PERSONNE",2991,18,"samedi",00:01:12.0,1.2
"2248",6097990,2248,1,"SURESNES","SECOURS A PERSONNE",2993,8,"samedi",02:02:23.0,122.38
"2249",7747989,2249,1,"SURESNES","SECOURS A PERSONNE",2993,20,"samedi",01:22:13.0,82.22
"2250",5107990,2250,0,"ASNIERES-SUR-SEINE","Autres",3642,10,"samedi",00:17:25.0,17.42
"2251",4717990,2251,1,"AULNAY-SOUS-BOIS","SECOURS A PERSONNE",3654,19,"samedi",00:36:26.0,36.43
"2252",3387990,2252,0,"20EME ARRONDISSEMENT","SECOURS A PERSONNE",3723,23,"samedi",00:39:21.0,39.35
"2253",6567989,2253,1,"20EME ARRONDISSEMENT","SECOURS A PERSONNE",3723,17,"samedi",05:03:58.0,303.97
"2254",5417989,2254,0,"SAINT-DENIS","Autres",3741,14,"samedi",00:18:15.0,18.25
"2255",7977990,2255,0,"IVRY-SUR-SEINE","SECOURS A PERSONNE",3746,9,"samedi",22:11:47.0,1331.78
"2256",9337990,2256,1,"LEVALLOIS-PERRET","ACCIDENT",3747,1,"dimanche",00:23:40.0,23.67
"2257",4037989,2257,1,"MONTFERMEIL","SECOURS A PERSONNE",3749,10,"samedi",01:06:25.0,66.42
"2258",9307990,2258,1,"MONTFERMEIL","SECOURS A PERSONNE",3749,23,"samedi",00:43:38.0,43.63
"2259",4647989,2259,1,"VILLEJUIF","SECOURS A PERSONNE",3750,11,"samedi",01:02:55.0,62.92
"2260",1367991,2260,1,"15EME ARRONDISSEMENT","SECOURS A PERSONNE",3755,18,"samedi",01:11:13.0,71.22
"2261",7847989,2261,1,"VILLEPINTE","SECOURS A PERSONNE",3757,20,"samedi",00:44:58.0,44.97
"2262",3287990,2262,0,"COURNEUVE (LA)","Autres",3761,20,"samedi",00:03:17.0,3.28
"2263",1027990,2263,1,"MONTREUIL","SECOURS A PERSONNE",3767,12,"samedi",00:54:05.0,54.08
"2264",4007990,2264,1,"JOINVILLE-LE-PONT","SECOURS A PERSONNE",3770,9,"samedi",01:01:14.0,61.23
"2265",4297989,2265,1,"AULNAY-SOUS-BOIS","SECOURS A PERSONNE",3776,10,"samedi",00:53:58.0,53.97
"2266",3607989,2266,0,"MONTREUIL","Autres",3777,9,"samedi",00:01:26.0,1.43
"2267",8627989,2267,1,"SUCY-EN-BRIE","SECOURS A PERSONNE",3780,22,"samedi",01:03:46.0,63.77
"2268",7297990,2268,1,"GAGNY","SECOURS A PERSONNE",3793,11,"samedi",01:07:29.0,67.48
"2269",5097989,2269,1,"GENNEVILLIERS","SECOURS A PERSONNE",3797,13,"samedi",00:19:24.0,19.4
"2270",8647989,2270,0,"MEUDON","SECOURS A PERSONNE",3800,22,"samedi",00:54:33.0,54.55
"2271",297991,2271,0,"CRETEIL","INCENDIE",3806,10,"samedi",01:25:02.0,85.03
"2272",287991,2272,1,"14EME ARRONDISSEMENT","SECOURS A PERSONNE",3830,10,"samedi",00:56:50.0,56.83
"2273",4037990,2273,1,"VILLEJUIF","SECOURS A PERSONNE",3833,10,"samedi",01:07:21.0,67.35
"2274",127991,2274,1,"VILLEJUIF","SECOURS A PERSONNE",3833,2,"dimanche",00:47:22.0,47.37
"2275",5227989,2275,0,"19EME ARRONDISSEMENT","SECOURS A PERSONNE",3842,13,"samedi",00:59:47.5,59.79
"2276",6867990,2276,0,"13EME ARRONDISSEMENT","SECOURS A PERSONNE",3845,0,"dimanche",00:59:47.5,59.79
"2277",107990,2277,0,"COLOMBES","SECOURS A PERSONNE",3857,2,"dimanche",00:59:47.5,59.79
"2278",1967990,2278,0,"DRANCY","SECOURS A PERSONNE",3866,7,"samedi",00:59:47.5,59.79
"2279",4137989,2279,0,"AULNAY-SOUS-BOIS","SECOURS A PERSONNE",3869,10,"samedi",00:59:47.5,59.79
"2280",9977989,2280,0,"COURNEUVE (LA)","SECOURS A PERSONNE",3872,1,"dimanche",00:59:47.5,59.79
"2281",8817989,2281,1,"LEVALLOIS-PERRET","SECOURS A PERSONNE",3891,22,"samedi",00:31:38.0,31.63
"2282",5047989,2282,0,"AUBERVILLIERS","Autres",3892,13,"samedi",00:12:33.0,12.55
"2283",9487989,2283,1,"AUBERVILLIERS","SECOURS A PERSONNE",3892,0,"dimanche",00:51:42.0,51.7
"2284",9937989,2284,1,"IVRY-SUR-SEINE","SECOURS A PERSONNE",3897,1,"dimanche",00:44:23.0,44.38
"2285",3977989,2285,1,"LIMEIL-BREVANNES","SECOURS A PERSONNE",3899,10,"samedi",01:38:25.0,98.42
"2286",7987989,2286,0,"17EME ARRONDISSEMENT","Autres",3933,20,"samedi",00:34:08.0,34.13
"2287",6437989,2287,0,"TREMBLAY-EN-FRANCE","INCENDIE",3974,17,"samedi",00:57:29.0,57.48
"2288",1297990,2288,1,"AULNAY-SOUS-BOIS","SECOURS A PERSONNE",3974,20,"samedi",00:42:43.0,42.72
"2289",2147991,2289,1,"8EME ARRONDISSEMENT","SECOURS A PERSONNE",4005,0,"dimanche",00:54:16.0,54.27
"2290",5437989,2290,1,"17EME ARRONDISSEMENT","SECOURS A PERSONNE",4005,14,"samedi",00:43:11.0,43.18
"2291",7997989,2291,1,"MALAKOFF","SECOURS A PERSONNE",4007,21,"samedi",01:00:32.0,60.53
"2292",7407990,2292,1,"ROSNY-SOUS-BOIS","SECOURS A PERSONNE",4008,14,"samedi",00:32:43.0,32.72
"2293",8377989,2293,1,"NEUILLY-SUR-MARNE","INCENDIE",4008,22,"samedi",00:54:21.0,54.35
"2294",5537989,2294,1,"NOISY-LE-SEC","SECOURS A PERSONNE",4041,14,"samedi",01:34:06.0,94.1
"2295",3677990,2295,1,"16EME ARRONDISSEMENT","SECOURS A PERSONNE",4042,16,"samedi",00:31:21.0,31.35
"2296",5937989,2296,1,"19EME ARRONDISSEMENT","SECOURS A PERSONNE",4044,15,"samedi",01:26:13.0,86.22
"2297",4177990,2297,1,"19EME ARRONDISSEMENT","SECOURS A PERSONNE",4044,13,"samedi",01:58:10.0,118.17
"2298",9597990,2298,1,"10EME ARRONDISSEMENT","ACCIDENT",4045,10,"samedi",01:01:08.0,61.13
"2299",4577991,2299,1,"10EME ARRONDISSEMENT","SECOURS A PERSONNE",4045,5,"dimanche",00:48:22.0,48.37
"2300",8387990,2300,1,"RUNGIS","SECOURS A PERSONNE",4051,13,"samedi",02:00:55.0,120.92
"2301",4977989,2301,1,"PIERREFITTE-SUR-SEINE","SECOURS A PERSONNE",4052,12,"samedi",00:50:39.0,50.65
"2302",3437990,2302,1,"PLESSIS-ROBINSON (LE)","SECOURS A PERSONNE",4054,1,"dimanche",01:09:29.0,69.48
"2303",2107990,2303,0,"LEVALLOIS-PERRET","SECOURS A PERSONNE",4056,14,"samedi",01:17:49.0,77.82
"2304",4827990,2304,1,"AULNAY-SOUS-BOIS","SECOURS A PERSONNE",4065,18,"samedi",00:57:01.0,57.02
"2305",7807989,2305,1,"12EME ARRONDISSEMENT","SECOURS A PERSONNE",4066,20,"samedi",01:13:25.0,73.42
"2306",3627989,2306,1,"11EME ARRONDISSEMENT","SECOURS A PERSONNE",4066,8,"samedi",00:27:57.0,27.95
"2307",7207990,2307,1,"5EME ARRONDISSEMENT","SECOURS A PERSONNE",4068,10,"samedi",00:36:37.0,36.62
"2308",7857990,2308,1,"20EME ARRONDISSEMENT","SECOURS A PERSONNE",4081,23,"samedi",00:57:25.0,57.42
"2309",6777989,2309,1,"SAINT-DENIS","SECOURS A PERSONNE",4203,18,"samedi",01:04:57.0,64.95
"2310",3867990,2310,1,"SAINT-DENIS","SECOURS A PERSONNE",4203,2,"dimanche",00:45:01.0,45.02
"2311",9097990,2311,1,"15EME ARRONDISSEMENT","SECOURS A PERSONNE",4204,18,"samedi",01:52:51.0,112.85
"2312",4837990,2312,1,"CHOISY-LE-ROI","SECOURS A PERSONNE",4207,21,"samedi",01:50:49.0,110.82
"2313",5117990,2313,1,"ABLON-SUR-SEINE","SECOURS A PERSONNE",4207,11,"samedi",01:53:00.0,113
"2314",2317991,2314,1,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",4208,22,"samedi",01:09:51.0,69.85
"2315",5687989,2315,0,"ALFORTVILLE","Autres",4212,15,"samedi",00:24:24.0,24.4
"2316",777991,2316,1,"GENTILLY","SECOURS A PERSONNE",4217,20,"samedi",01:29:35.0,89.58
"2317",4427990,2317,1,"SEVRAN","SECOURS A PERSONNE",4231,19,"samedi",02:19:28.0,139.47
"2318",3717990,2318,1,"VILLEPINTE","SECOURS A PERSONNE",4231,22,"samedi",02:03:29.0,123.48
"2319",8607990,2319,0,"10EME ARRONDISSEMENT","SECOURS A PERSONNE",4232,17,"samedi",22:11:48.0,1331.8
"2320",987991,2320,1,"ANTONY","SECOURS A PERSONNE",4239,2,"dimanche",00:30:16.0,30.27
"2321",3097992,2321,0,"PUTEAUX","INCENDIE",4251,6,"dimanche",00:51:25.0,51.42
"2322",2137991,2322,0,"SAINT-CLOUD","Autres",4287,0,"dimanche",00:04:53.0,4.88
"2323",5137990,2323,0,"15EME ARRONDISSEMENT","INCENDIE",4323,11,"samedi",03:48:53.0,228.88
"2324",1727990,2324,0,"KREMLIN-BICETRE (LE)","Autres",4600,18,"samedi",00:01:56.0,1.93
"2325",5057985,2325,0,"AUBERVILLIERS","INCENDIE",4655,7,"jeudi",01:56:22.0,116.37
"2326",9277990,2326,1,"HAY-LES-ROSES (L')","ACCIDENT",4695,22,"samedi",01:17:34.0,77.57
"2327",1147991,2327,0,"FONTENAY-AUX-ROSES","Autres",4742,10,"samedi",04:47:41.0,287.68
"2328",5337989,2328,0,"1ER ARRONDISSEMENT","SECOURS A PERSONNE",4961,14,"samedi",22:11:35.0,1331.58
"2329",8367989,2329,1,"CHARENTON-LE-PONT","SECOURS A PERSONNE",4963,22,"samedi",01:11:23.0,71.38
"2330",6327989,2330,1,"19EME ARRONDISSEMENT","SECOURS A PERSONNE",4965,17,"samedi",00:54:25.0,54.42
"2331",4547990,2331,1,"PANTIN","SECOURS A PERSONNE",4965,21,"samedi",01:50:59.0,110.98
"2332",1837992,2332,1,"19EME ARRONDISSEMENT","ACCIDENT",5005,5,"dimanche",01:42:23.0,102.38
"2333",6837990,2333,0,"AULNAY-SOUS-BOIS","ACCIDENT",5006,23,"samedi",00:36:07.0,36.12
"2334",7817989,2334,1,"19EME ARRONDISSEMENT","SECOURS A PERSONNE",5084,20,"samedi",00:37:17.0,37.28
"2335",5077989,2335,1,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",5084,13,"samedi",00:38:44.0,38.73
"2336",9387989,2336,1,"CHAMPIGNY-SUR-MARNE","SECOURS A PERSONNE",5087,23,"samedi",01:10:51.0,70.85
"2337",6127990,2337,1,"ASNIERES-SUR-SEINE","SECOURS A PERSONNE",5089,9,"samedi",01:10:54.0,70.9
"2338",3077990,2338,0,"15EME ARRONDISSEMENT","INCENDIE",5094,17,"samedi",00:34:40.0,34.67
"2339",5947990,2339,1,"17EME ARRONDISSEMENT","ACCIDENT",5097,1,"dimanche",01:02:11.0,62.18
"2340",7137990,2340,0,"17EME ARRONDISSEMENT","Autres",5099,7,"samedi",04:04:37.0,244.62
"2341",7047990,2341,1,"MEUDON","SECOURS A PERSONNE",5137,19,"samedi",00:42:23.0,42.38
"2342",2447990,2342,1,"5EME ARRONDISSEMENT","SECOURS A PERSONNE",5144,10,"samedi",01:04:13.0,64.22
"2343",547990,2343,1,"SAINT-OUEN","SECOURS A PERSONNE",5145,3,"dimanche",00:38:40.0,38.67
"2344",2627990,2344,1,"SAINT-DENIS","SECOURS A PERSONNE",5145,7,"samedi",00:50:28.0,50.47
"2345",4837989,2345,1,"DUGNY","SECOURS A PERSONNE",5146,12,"samedi",01:04:17.0,64.28
"2346",8037990,2346,1,"SAINT-DENIS","SECOURS A PERSONNE",5146,2,"dimanche",00:47:56.0,47.93
"2347",8737989,2347,1,"2EME ARRONDISSEMENT","SECOURS A PERSONNE",5149,22,"samedi",01:04:43.0,64.72
"2348",1557990,2348,0,"9EME ARRONDISSEMENT","Autres",5150,10,"samedi",02:11:20.0,131.33
"2349",427991,2349,0,"PIERREFITTE-SUR-SEINE","Autres",5157,12,"samedi",00:13:44.0,13.73
"2350",5627990,2350,0,"10EME ARRONDISSEMENT","INCENDIE",5164,22,"samedi",00:41:52.0,41.87
"2351",5427990,2351,1,"CHAVILLE","SECOURS A PERSONNE",5176,17,"samedi",01:28:50.0,88.83
"2352",5167989,2352,0,"13EME ARRONDISSEMENT","Autres",5178,13,"samedi",00:26:54.0,26.9
"2353",1697990,2353,1,"MONTREUIL","SECOURS A PERSONNE",5179,16,"samedi",01:03:41.0,63.68
"2354",8297990,2354,0,"MONTREUIL","SECOURS A PERSONNE",5179,10,"samedi",22:11:48.0,1331.8
"2355",1857992,2355,1,"MONTREUIL","SECOURS A PERSONNE",5179,6,"dimanche",00:01:25.0,1.42
"2356",477991,2356,0,"18EME ARRONDISSEMENT","Autres",5195,15,"samedi",00:31:50.0,31.83
"2357",8097990,2357,0,"1ER ARRONDISSEMENT","Autres",5208,14,"samedi",00:42:16.0,42.27
"2358",1517990,2358,0,"2EME ARRONDISSEMENT","Autres",5208,4,"dimanche",00:16:41.0,16.68
"2359",7357989,2359,1,"14EME ARRONDISSEMENT","SECOURS A PERSONNE",5209,19,"samedi",01:02:14.0,62.23
"2360",157991,2360,1,"TREMBLAY-EN-FRANCE","SECOURS A PERSONNE",5216,18,"samedi",01:19:51.0,79.85
"2361",9817989,2361,1,"AULNAY-SOUS-BOIS","SECOURS A PERSONNE",5216,1,"dimanche",01:05:04.0,65.07
"2362",4967989,2362,1,"PANTIN","SECOURS A PERSONNE",5219,12,"samedi",00:38:47.0,38.78
"2363",5737990,2363,1,"BOBIGNY","SECOURS A PERSONNE",5219,2,"dimanche",00:26:59.0,26.98
"2364",8227990,2364,1,"ORLY","SECOURS A PERSONNE",5221,9,"samedi",01:50:13.0,110.22
"2365",7457989,2365,1,"14EME ARRONDISSEMENT","SECOURS A PERSONNE",5224,19,"samedi",01:39:26.0,99.43
"2366",927990,2366,1,"13EME ARRONDISSEMENT","SECOURS A PERSONNE",5224,8,"samedi",00:55:25.0,55.42
"2367",9507989,2367,1,"12EME ARRONDISSEMENT","SECOURS A PERSONNE",5226,0,"dimanche",01:16:04.0,76.07
"2368",9107990,2368,0,"COLOMBES","INCENDIE",5251,19,"samedi",00:42:22.0,42.37
"2369",5057985,2369,0,"AUBERVILLIERS","INCENDIE",5252,15,"jeudi",00:52:23.0,52.38
"2370",6017991,2370,0,"4EME ARRONDISSEMENT","Autres",5255,5,"dimanche",01:43:10.0,103.17
"2371",2757990,2371,0,"VITRY-SUR-SEINE","Autres",5277,10,"samedi",00:14:29.0,14.48
"2372",3877990,2372,1,"SAINT-MAUR-DES-FOSSES","SECOURS A PERSONNE",5289,3,"dimanche",00:39:08.0,39.13
"2373",3117990,2373,1,"SAINT-MAUR-DES-FOSSES","SECOURS A PERSONNE",5289,18,"samedi",00:29:41.0,29.68
"2374",8987989,2374,1,"9EME ARRONDISSEMENT","SECOURS A PERSONNE",5293,23,"samedi",00:35:12.0,35.2
"2375",5517990,2375,1,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",5301,19,"samedi",00:57:07.0,57.12
"2376",4297990,2376,1,"ASNIERES-SUR-SEINE","SECOURS A PERSONNE",5303,17,"samedi",01:32:10.0,92.17
"2377",2917992,2377,1,"SAINT-MAUR-DES-FOSSES","SECOURS A PERSONNE",5305,5,"dimanche",00:47:20.0,47.33
"2378",547991,2378,0,"16EME ARRONDISSEMENT","SECOURS A PERSONNE",5306,16,"samedi",00:55:01.0,55.02
"2379",1527990,2379,1,"GARCHES","SECOURS A PERSONNE",5330,9,"samedi",00:50:31.0,50.52
"2380",4707989,2380,1,"15EME ARRONDISSEMENT","SECOURS A PERSONNE",5331,12,"samedi",00:51:56.0,51.93
"2381",7257990,2381,1,"DRANCY","SECOURS A PERSONNE",5337,11,"samedi",01:00:06.0,60.1
"2382",8807990,2382,1,"BOURGET (LE)","SECOURS A PERSONNE",5337,23,"samedi",01:09:06.0,69.1
"2383",9067990,2383,1,"6EME ARRONDISSEMENT","SECOURS A PERSONNE",5338,15,"samedi",00:24:24.0,24.4
"2384",1677991,2384,0,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",5344,14,"samedi",00:56:12.0,56.2
"2385",7797990,2385,1,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",5344,21,"samedi",00:26:29.0,26.48
"2386",8227989,2386,1,"10EME ARRONDISSEMENT","SECOURS A PERSONNE",5345,21,"samedi",01:13:46.0,73.77
"2387",7567990,2387,1,"11EME ARRONDISSEMENT","ACCIDENT",5345,16,"samedi",00:52:21.0,52.35
"2388",6127989,2388,0,"COURNEUVE (LA)","Autres",5348,16,"samedi",00:27:26.0,27.43
"2389",3107990,2389,1,"12EME ARRONDISSEMENT","SECOURS A PERSONNE",5349,18,"samedi",00:40:35.0,40.58
"2390",4387990,2390,1,"1ER ARRONDISSEMENT","SECOURS A PERSONNE",5350,18,"samedi",00:49:35.0,49.58
"2391",5567990,2391,1,"BRY-SUR-MARNE","SECOURS A PERSONNE",5352,21,"samedi",00:58:37.0,58.62
"2392",9997990,2392,0,"CHAMPIGNY-SUR-MARNE","Autres",5355,18,"samedi",00:31:34.0,31.57
"2393",717991,2393,1,"NANTERRE","SECOURS A PERSONNE",5358,19,"samedi",00:59:55.0,59.92
"2394",3457989,2394,1,"DRANCY","SECOURS A PERSONNE",5359,7,"samedi",01:38:17.0,98.28
"2395",9657989,2395,1,"DRANCY","SECOURS A PERSONNE",5359,0,"dimanche",01:14:18.0,74.3
"2396",3567989,2396,1,"16EME ARRONDISSEMENT","SECOURS A PERSONNE",5360,7,"samedi",01:25:58.0,85.97
"2397",6827989,2397,1,"VILLENEUVE-LA-GARENNE","ACCIDENT",5363,18,"samedi",01:46:49.0,106.82
"2398",2927992,2398,1,"14EME ARRONDISSEMENT","SECOURS A PERSONNE",5365,5,"dimanche",00:24:14.0,24.23
"2399",1617991,2399,1,"15EME ARRONDISSEMENT","SECOURS A PERSONNE",5365,11,"samedi",00:33:44.0,33.73
"2400",1787992,2400,1,"13EME ARRONDISSEMENT","ACCIDENT",33,16,"dimanche",01:34:50.0,94.83
"2401",3467992,2401,0,"BONDY","Autres",90,9,"dimanche",00:15:22.0,15.37
"2402",5877991,2402,1,"LIVRY-GARGAN","SECOURS A PERSONNE",102,23,"dimanche",00:52:06.0,52.1
"2403",9767992,2403,0,"CHOISY-LE-ROI","Autres",103,8,"dimanche",00:01:11.0,1.18
"2404",2427991,2404,0,"NEUILLY-SUR-SEINE","Autres",481,9,"dimanche",00:14:59.0,14.98
"2405",5297992,2405,1,"NEUILLY-SUR-SEINE","SECOURS A PERSONNE",484,15,"dimanche",01:09:17.0,69.28
"2406",9447991,2406,1,"15EME ARRONDISSEMENT","SECOURS A PERSONNE",673,19,"dimanche",00:40:22.0,40.37
"2407",5317992,2407,0,"COLOMBES","SECOURS A PERSONNE",755,16,"dimanche",01:45:59.0,105.98
"2408",4617992,2408,0,"10EME ARRONDISSEMENT","SECOURS A PERSONNE",1102,14,"dimanche",01:52:42.0,112.7
"2409",6087991,2409,0,"13EME ARRONDISSEMENT","SECOURS A PERSONNE",1282,9,"dimanche",02:51:10.0,171.17
"2410",8037991,2410,1,"14EME ARRONDISSEMENT","SECOURS A PERSONNE",1294,21,"dimanche",00:14:08.0,14.13
"2411",7867992,2411,1,"VANVES","SECOURS A PERSONNE",1294,22,"dimanche",00:20:29.0,20.48
"2412",5117991,2412,1,"20EME ARRONDISSEMENT","SECOURS A PERSONNE",1442,18,"dimanche",01:24:10.0,84.17
"2413",6617991,2413,0,"20EME ARRONDISSEMENT","SECOURS A PERSONNE",1527,16,"dimanche",00:59:47.5,59.79
"2414",4897992,2414,0,"TREMBLAY-EN-FRANCE","SECOURS A PERSONNE",1548,15,"dimanche",00:59:47.5,59.79
"2415",5107991,2415,0,"GAGNY","SECOURS A PERSONNE",1548,18,"dimanche",00:59:47.5,59.79
"2416",5697991,2416,0,"BOISSY-SAINT-LEGER","SECOURS A PERSONNE",1558,14,"dimanche",00:59:47.5,59.79
"2417",9757992,2417,1,"TREMBLAY-EN-FRANCE","SECOURS A PERSONNE",1570,8,"dimanche",00:56:16.0,56.27
"2418",7267992,2418,0,"15EME ARRONDISSEMENT","INCENDIE",1658,21,"dimanche",02:17:54.0,137.9
"2419",1047992,2419,0,"19EME ARRONDISSEMENT","Autres",2115,20,"dimanche",00:59:47.5,59.79
"2420",637992,2420,0,"PANTIN","Autres",2281,22,"dimanche",00:18:16.0,18.27
"2421",6537991,2421,1,"20EME ARRONDISSEMENT","SECOURS A PERSONNE",2284,18,"dimanche",00:25:25.0,25.42
"2422",937992,2422,1,"19EME ARRONDISSEMENT","SECOURS A PERSONNE",2285,17,"dimanche",01:05:15.0,65.25
"2423",2107992,2423,1,"20EME ARRONDISSEMENT","SECOURS A PERSONNE",2286,13,"dimanche",01:07:59.0,67.98
"2424",5927988,2424,0,"GENNEVILLIERS","ACCIDENT",2291,19,"vendredi",22:11:25.0,1331.42
"2425",7057991,2425,0,"9EME ARRONDISSEMENT","Autres",2303,13,"dimanche",00:24:04.0,24.07
"2426",4437991,2426,1,"SAINT-MANDE","ACCIDENT",2317,12,"dimanche",01:17:58.0,77.97
"2427",9187991,2427,1,"MANDRES-LES-ROSES","SECOURS A PERSONNE",2320,13,"dimanche",01:08:50.0,68.83
"2428",1467992,2428,1,"4EME ARRONDISSEMENT","SECOURS A PERSONNE",2321,10,"dimanche",01:11:28.0,71.47
"2429",5417992,2429,1,"CHOISY-LE-ROI","SECOURS A PERSONNE",2361,16,"dimanche",01:17:52.0,77.87
"2430",3217991,2430,0,"ASNIERES-SUR-SEINE","Autres",2365,20,"dimanche",00:34:36.0,34.6
"2431",3847991,2431,1,"VILLIERS-SUR-MARNE","SECOURS A PERSONNE",2403,13,"dimanche",01:02:48.0,62.8
"2432",6837992,2432,1,"15EME ARRONDISSEMENT","SECOURS A PERSONNE",2406,20,"dimanche",00:51:22.0,51.37
"2433",6707991,2433,1,"10EME ARRONDISSEMENT","SECOURS A PERSONNE",2407,16,"dimanche",00:53:52.0,53.87
"2434",7017991,2434,0,"VILLEJUIF","Autres",2429,12,"dimanche",22:11:57.0,1331.95
"2435",6377992,2435,1,"COURNEUVE (LA)","SECOURS A PERSONNE",2461,18,"dimanche",01:21:34.0,81.57
"2436",7457991,2436,0,"FONTENAY-SOUS-BOIS","INCENDIE",2489,21,"dimanche",00:32:05.0,32.08
"2437",8517992,2437,0,"ANTONY","SECOURS A PERSONNE",2497,23,"dimanche",00:44:03.0,44.05
"2438",9037991,2438,1,"15EME ARRONDISSEMENT","SECOURS A PERSONNE",2524,10,"dimanche",01:29:41.0,89.68
"2439",7637992,2439,0,"NEUILLY-SUR-MARNE","Autres",2537,21,"dimanche",00:01:36.0,1.6
"2440",5147991,2440,1,"16EME ARRONDISSEMENT","SECOURS A PERSONNE",2551,19,"dimanche",01:21:56.0,81.93
"2441",5547992,2441,1,"7EME ARRONDISSEMENT","SECOURS A PERSONNE",2581,16,"dimanche",01:43:51.0,103.85
"2442",9847991,2442,1,"7EME ARRONDISSEMENT","SECOURS A PERSONNE",2581,23,"dimanche",00:15:39.0,15.65
"2443",4837992,2443,0,"13EME ARRONDISSEMENT","SECOURS A PERSONNE",2582,14,"dimanche",22:12:04.0,1332.07
"2444",1727992,2444,1,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",2585,18,"dimanche",00:42:23.0,42.38
"2445",5097992,2445,1,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",2585,15,"dimanche",00:49:10.0,49.17
"2446",2027992,2446,1,"MONTROUGE","SECOURS A PERSONNE",2587,11,"dimanche",00:44:54.0,44.9
"2447",307992,2447,1,"2EME ARRONDISSEMENT","SECOURS A PERSONNE",2599,16,"dimanche",00:59:11.0,59.18
"2448",8407992,2448,1,"17EME ARRONDISSEMENT","SECOURS A PERSONNE",2601,23,"dimanche",00:38:11.0,38.18
"2449",3677992,2449,1,"IVRY-SUR-SEINE","SECOURS A PERSONNE",2616,10,"dimanche",01:12:50.0,72.83
"2450",5827992,2450,1,"ALFORTVILLE","SECOURS A PERSONNE",2622,17,"dimanche",01:37:37.0,97.62
"2451",2437991,2451,0,"BOBIGNY","Autres",2623,10,"dimanche",00:20:21.0,20.35
"2452",5287991,2452,1,"15EME ARRONDISSEMENT","ACCIDENT",2935,21,"dimanche",01:21:58.0,81.97
"2453",5597992,2453,1,"BLANC-MESNIL (LE)","SECOURS A PERSONNE",2969,16,"dimanche",00:32:46.0,32.77
"2454",1587992,2454,1,"VITRY-SUR-SEINE","SECOURS A PERSONNE",2971,13,"dimanche",00:56:16.0,56.27
"2455",6067992,2455,1,"3EME ARRONDISSEMENT","SECOURS A PERSONNE",2976,17,"dimanche",01:06:14.0,66.23
"2456",7107992,2456,1,"BOBIGNY","SECOURS A PERSONNE",2980,20,"dimanche",00:45:01.0,45.02
"2457",4017992,2457,1,"COURBEVOIE","SECOURS A PERSONNE",2991,11,"dimanche",01:09:18.0,69.3
"2458",157992,2458,1,"VILLENEUVE-SAINT-GEORGES","SECOURS A PERSONNE",2992,13,"dimanche",01:20:09.0,80.15
"2459",7657991,2459,1,"RUEIL-MALMAISON","SECOURS A PERSONNE",2993,19,"dimanche",01:28:16.0,88.27
"2460",4317991,2460,1,"LIVRY-GARGAN","ACCIDENT",3654,22,"dimanche",01:39:54.0,99.9
"2461",287992,2461,1,"19EME ARRONDISSEMENT","ACCIDENT",3723,15,"dimanche",01:33:30.0,93.5
"2462",8027992,2462,1,"SAINT-DENIS","ACCIDENT",3741,22,"dimanche",01:01:13.0,61.22
"2463",4497991,2463,0,"VITRY-SUR-SEINE","SECOURS A PERSONNE",3746,15,"dimanche",01:20:03.0,80.05
"2464",5107991,2464,1,"GAGNY","SECOURS A PERSONNE",3748,18,"dimanche",00:50:21.0,50.35
"2465",4807991,2465,1,"LIVRY-GARGAN","SECOURS A PERSONNE",3749,12,"dimanche",01:41:32.0,101.53
